#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:firsthalf" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:firsthalf" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:firsthalf">
#                <taxonset id="TaxonSet.firsthalf" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-449" id="firsthalf" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:firsthalf" lower="0.0" name="x" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.01" lower="0.0" name="beta" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:firsthalf" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:firsthalf" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:firsthalf" modelIndicator="@BMT_ModelIndicator.s:firsthalf" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:firsthalf" lower="0.01" name="rates" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:firsthalf" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:firsthalf" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:firsthalf" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:firsthalf" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:firsthalfx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:firsthalf" name="distribution" x="@BMT_frequencies.s:firsthalf">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.02" lower="0.0" name="alpha" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:firsthalf" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.03" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:firsthalf" name="distribution" x="@birthRate.t:firsthalf">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@firsthalf" id="treeLikelihood.firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:firsthalf" hasInvariantSites="@hasInvariableSites.s:firsthalf" id="BEASTModelTest.s:firsthalf" proportionInvariant="@BMT_ProportionInvariable.s:firsthalf" shape="@BMT_gammaShape.s:firsthalf" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:firsthalf">
#                <parameter estimate="false" id="BMT_mutationRate.s:firsthalf" name="mutationRate">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:firsthalf" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:firsthalf" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:firsthalf" id="treeLikelihood.secondhalf" siteModel="@BEASTModelTest.s:firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <data data="@Primates" filter="450-898" id="secondhalf" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.firsthalf	treeLikelihood.secondhalf	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_Rates.1	BMT_Rates.2	BMT_Rates.3	BMT_Rates.4	BMT_Rates.5	BMT_Rates.6	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
665000	-5719.747630718935	-5720.666755489125	0.9191247701890961	-2895.4231300262672	-2825.243625462858	0.6944906349162299	1.9742799180055632	3.509839384539697	0.29270141229130664	2.5627433316692447	0.14455525603944486	0.14455525603944486	2.5627433316692447	0.29270141229130664	123321	17	0.29270141229130664	2.5627433316692447	0.14455525603944486	0.17467793210377636	0.0528267750279649	0.0528267750279649	0.32538660013391124	0.011287961706735029	1	0	0.0	0.32538660013391124	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
666000	-5719.035423839742	-5720.528882688823	1.4934588490808787	-2894.2332783383818	-2826.2956043504405	0.6164459532454232	2.3406689365831266	3.098406513316157	0.21549110371488464	2.569017792570227	0.21549110371488464	0.21549110371488464	2.569017792570227	0.21549110371488464	121121	1	0.21549110371488464	2.569017792570227	0.14455525603944486	0.17467793210377636	0.0528267750279649	0.0528267750279649	0.3368520593061475	0.011287961706735029	1	0	0.0	0.3368520593061475	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
667000	-5719.636325039313	-5721.184368334501	1.548043295188532	-2893.2368600248788	-2827.947508309622	0.6142291694176928	2.562204862244089	3.8756782561552217	0.23976091579567235	2.569017792570227	0.23976091579567235	0.14268166747252137	2.569017792570227	0.23976091579567235	121321	5	0.23976091579567235	2.569017792570227	0.14268166747252137	0.17467793210377636	0.0528267750279649	0.0528267750279649	0.3368520593061475	0.011287961706735029	1	0	0.0	0.3368520593061475	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
668000	-5719.99109421377	-5721.681007324869	1.6899131110983299	-2895.254899678906	-2826.426107645963	0.6008163439463191	2.75503933823697	5.076167952630179	0.29333324024707563	2.566510467549954	0.1401562922029664	0.29333324024707563	2.566510467549954	0.1401562922029664	123123	12	0.29333324024707563	2.566510467549954	0.1401562922029664	0.05466951818645599	0.0528267750279649	0.0528267750279649	0.3377106334251683	0.011287961706735029	1	0	0.0	0.3377106334251683	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
669000	-5722.4366392474885	-5720.969597209012	-1.4670420384759881	-2894.127440662194	-2826.842156546818	0.7288949968801092	-0.3986002397477244	1.7052328753497763	0.20671626547205593	2.5320845315290894	0.2430382238232526	0.2430382238232526	2.5320845315290894	0.2430382238232526	123323	18	0.20671626547205593	2.5320845315290894	0.2430382238232526	0.26854526798048994	0.0528267750279649	0.0528267750279649	0.3377106334251683	0.011287961706735029	1	0	0.0	0.3377106334251683	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
670000	-5717.417887799009	-5719.795589088933	2.377701289924471	-2894.9491723633714	-2824.846416725562	0.5943823905262109	3.225827664319768	3.541534205072222	0.23395773423545344	2.5320845315290894	0.23395773423545344	0.23395773423545344	2.5320845315290894	0.23395773423545344	121121	1	0.23395773423545344	2.5320845315290894	0.2430382238232526	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.33319196415205643	0.011287961706735029	1	0	0.0	0.33319196415205643	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
671000	-5719.492387422241	-5720.304536968519	0.8121495462773147	-2895.017530559561	-2825.2870064089584	0.682798074325437	1.656100005202937	2.9533871584321614	0.21709634831045974	2.565807303379077	0.21709634831045974	0.21709634831045974	2.565807303379077	0.21709634831045974	121121	1	0.21709634831045974	2.565807303379077	0.21639685036862133	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.33319196415205643	0.011287961706735029	1	0	0.0	0.33319196415205643	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
672000	-5720.711838720174	-5718.973776473717	-1.738062246456264	-2894.4125730993483	-2824.561203374369	0.6633311900285632	-0.6349200435602613	1.509121606321892	0.19604865048049946	2.565807303379077	0.28023944180034055	0.19604865048049946	2.565807303379077	0.19604865048049946	123121	11	0.19604865048049946	2.565807303379077	0.28023944180034055	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.33319196415205643	0.011287961706735029	1	0	0.0	0.33319196415205643	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
673000	-5726.454066418596	-5725.8607641700055	-0.593302248590148	-2900.239392301514	-2825.621371868492	0.7851388960842843	0.4627886091704303	2.2807484222842436	0.21957432304821167	2.565807303379077	0.21957432304821167	0.20966242409720393	2.565807303379077	0.21957432304821167	121321	5	0.21957432304821167	2.565807303379077	0.20966242409720393	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.33319196415205643	0.011287961706735029	1	0	0.0	0.33319196415205643	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
674000	-5717.363576883418	-5718.941391693877	1.577814810458823	-2891.261874210143	-2827.679517483735	0.6620102036356308	2.4078793394143982	3.188457495610024	0.2166471167167177	2.566705766566561	0.2166471167167177	0.2166471167167177	2.566705766566561	0.2166471167167177	121121	1	0.2166471167167177	2.566705766566561	0.16790767239524157	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.319418054758386	0.011287961706735029	1	0	0.0	0.319418054758386	0	0.3581378581265764	0.3270814267836326	0.07852147961419209	0.23625923547559857
675000	-5719.4579451235095	-5721.020447079841	1.5625019563314528	-2893.2635804640145	-2827.7568666158263	0.6370054613273393	2.6335908718455583	2.9680967165966834	0.23603275330910786	2.565992711188128	0.1979745355027606	0.23603275330910786	2.565992711188128	0.1979745355027606	123123	12	0.23603275330910786	2.565992711188128	0.1979745355027606	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.343349889774898	0.011287961706735029	1	0	0.0	0.343349889774898	0	0.3581378581265764	0.3270814267836326	0.08079419512656885	0.2339865199632218
676000	-5720.449690386178	-5720.4038650238235	-0.04582536235459511	-2898.4627942135808	-2821.9410708102428	0.660194307982384	0.808259908753576	5.396963068063815	0.21700364440593423	2.565992711188128	0.21700364440593423	0.21700364440593423	2.565992711188128	0.21700364440593423	121121	1	0.21700364440593423	2.565992711188128	0.1979745355027606	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.343349889774898	0.011287961706735029	1	0	0.0	0.343349889774898	0	0.3842346935072562	0.3009845914029528	0.08079419512656885	0.2339865199632218
677000	-5721.046789209836	-5721.226077017133	0.1792878072972205	-2898.49280915706	-2822.7332678600733	0.6985235514114965	1.0333730784053916	4.1847570790422	0.21700364440593423	2.565992711188128	0.21700364440593423	0.21700364440593423	2.565992711188128	0.21700364440593423	121121	1	0.21700364440593423	2.565992711188128	0.1979745355027606	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.343349889774898	0.011287961706735029	1	0	0.0	0.343349889774898	0	0.3842346935072562	0.3009845914029528	0.08257110968178072	0.23220960540800994
678000	-5721.74517570161	-5721.134717399679	-0.6104583019301566	-2894.807026416255	-2826.327690983424	0.7888102879744767	0.20068641370179297	2.553048625371391	0.1724458905323498	2.655108218935297	0.1724458905323498	0.1724458905323498	2.655108218935297	0.1724458905323498	121121	1	0.1724458905323498	2.655108218935297	0.18753866356899954	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.3117138560808042	0.011287961706735029	1	0	0.0	0.3117138560808042	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
679000	-5720.6830854742775	-5723.083125638166	2.400040163888395	-2898.2684722115187	-2824.814653426648	0.6254253635019688	2.2242233055609217	3.4883761893788585	0.1653848124631435	2.563310794532961	0.27130439300389175	0.27130439300389175	2.563310794532961	0.1653848124631435	123321	17	0.1653848124631435	2.563310794532961	0.27130439300389175	0.21494492663084763	0.0528267750279649	0.0528267750279649	0.35382498312909316	0.04152594796318462	1	1	0.04152594796318462	0.35382498312909316	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
680000	-5719.1559573202885	-5719.118423027523	-0.03753429276590592	-2896.2324182235	-2822.886004804023	0.7075375334251046	1.6706452436948416	2.9284914840979024	0.2114488694912515	2.694383705468818	0.2114488694912515	0.2114488694912515	2.459820816566169	0.2114488694912515	121131	3	0.2114488694912515	2.694383705468818	2.459820816566169	2.4687509984320326	0.0528267750279649	0.0528267750279649	0.35668877469757193	0.04542088435447235	1	1	0.04542088435447235	0.35668877469757193	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
681000	-5723.313853477275	-5723.113955154988	-0.19989832228776738	-2894.315060281162	-2828.7988948738257	0.7169939094364557	-0.3745988411137149	1.6958567105120579	0.20788867304598055	2.590774472947713	0.20133685400630227	0.20133685400630227	2.590774472947713	0.20788867304598055	123321	17	0.20788867304598055	2.590774472947713	0.20133685400630227	2.6257176313686896	0.0528267750279649	0.0528267750279649	0.3897770385652399	0.035865431296183185	1	1	0.035865431296183185	0.3897770385652399	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
682000	-5725.936898200276	-5729.892102194447	3.9552039941708714	-2906.266850424248	-2823.625251770199	0.5627977968184522	3.5047981815889515	2.7359739062477706	0.2567660197558171	2.4864679604883615	0.2567660197558171	0.2567660197558171	2.4864679604883615	0.2567660197558171	121121	1	0.2567660197558171	2.4864679604883615	0.20432889416152644	2.6257176313686896	0.0528267750279649	0.0528267750279649	0.3897770385652399	0.008502693842530959	1	1	0.008502693842530959	0.3897770385652399	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
683000	-5720.961590310545	-5722.088130183945	1.126539873400592	-2898.6031328478016	-2823.4849973361434	0.6461281725505195	2.244783122436259	2.6791376452531535	0.22694279085685348	2.564828542630654	0.20822866651248834	0.20822866651248834	2.564828542630654	0.22694279085685348	123321	17	0.22694279085685348	2.564828542630654	0.20822866651248834	2.6257176313686896	0.0528267750279649	0.0528267750279649	0.3897770385652399	0.017397409764567707	1	0	0.0	0.3897770385652399	0	0.3842346935072562	0.3079505355517242	0.08257110968178072	0.2252436612592386
684000	-5724.544005792665	-5726.567469629943	2.023463837277682	-2900.3542286563093	-2826.213240973634	0.6110986937354582	3.2236788520006874	3.7440402245463544	0.22694279085685348	2.564828542630654	0.20822866651248834	0.20822866651248834	2.564828542630654	0.22694279085685348	123321	17	0.22694279085685348	2.564828542630654	0.20822866651248834	2.2475771425819495	0.0528267750279649	0.0528267750279649	0.4717488042525785	0.017397409764567707	1	0	0.0	0.4717488042525785	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
685000	-5718.491780082751	-5720.459634271475	1.9678541887242904	-2897.6602775810293	-2822.7993566904456	0.5954288596026011	3.028223731486995	3.118871809152035	0.22257101275678048	2.566647337075209	0.2107816501680061	0.2107816501680061	2.566647337075209	0.22257101275678048	123321	17	0.22257101275678048	2.566647337075209	0.2107816501680061	2.2475771425819495	0.0528267750279649	0.0528267750279649	0.3330394508977614	0.017397409764567707	1	0	0.0	0.3330394508977614	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
686000	-5721.459631717791	-5721.264973970083	-0.19465774770833927	-2900.7802164409677	-2820.484757529115	0.635910215926808	0.6601162983473241	5.299117908422465	0.2166763314623933	2.566647337075209	0.2166763314623933	0.2166763314623933	2.566647337075209	0.2166763314623933	121121	1	0.2166763314623933	2.566647337075209	0.2107816501680061	2.2475771425819495	0.0528267750279649	0.0528267750279649	0.34412028565311287	0.017397409764567707	1	0	0.0	0.34412028565311287	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
687000	-5723.418651944269	-5723.414309445485	-0.004342498784067839	-2894.358436009562	-2829.0558734359224	0.7100600798546077	1.0240687495852852	2.6795417390262126	0.21042883930891157	2.60081087625008	0.16709172957309643	0.21042883930891157	2.60081087625008	0.21042883930891157	123121	11	0.21042883930891157	2.60081087625008	0.16709172957309643	2.2475771425819495	0.0528267750279649	0.0528267750279649	0.34412028565311287	0.017397409764567707	1	0	0.0	0.34412028565311287	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
688000	-5719.436273658163	-5720.2958783722615	0.8596047140980538	-2895.63883742192	-2824.6570409503415	0.6637463570321999	1.9259434549505077	3.3078127574377922	0.1914650930673612	2.60081087625008	0.1914650930673612	0.2239829682977475	2.60081087625008	0.1914650930673612	121321	5	0.1914650930673612	2.60081087625008	0.2239829682977475	0.13249196920563658	0.0528267750279649	0.0528267750279649	0.34412028565311287	0.017397409764567707	1	0	0.0	0.34412028565311287	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
689000	-5721.592658162718	-5721.968373250787	0.37571508806896037	-2899.96202446172	-2822.006348789068	0.5712990675205892	1.4855501874102313	5.781344679019795	0.223056748372475	2.535868580220749	0.24107467140677188	0.24107467140677188	2.535868580220749	0.223056748372475	123321	17	0.223056748372475	2.535868580220749	0.24107467140677188	0.2239829682977475	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.017397409764567707	1	0	0.0	0.36330078107769165	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
690000	-5723.2249465102495	-5724.179501357334	0.954554847083833	-2898.1054206423246	-2826.0740807150096	0.6717762989308567	2.0112554244019396	3.180887362817535	0.26972796387114284	2.6208465924222604	0.26972796387114284	0.10942544370659268	2.6208465924222604	0.10942544370659268	121323	6	0.26972796387114284	2.6208465924222604	0.10942544370659268	0.20360805868284343	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.017397409764567707	1	0	0.0	0.36330078107769165	0	0.3807905346656042	0.3068297091005023	0.08257110968178072	0.22980864655211247
691000	-5715.37613628063	-5717.245860170195	1.8697238895649684	-2895.2152251528637	-2822.0306350173314	0.5838838992686015	2.9264244668830752	4.125597546397615	0.2238270254070147	2.6208465924222604	0.2238270254070147	0.1553263821707208	2.6208465924222604	0.1553263821707208	121323	6	0.2238270254070147	2.6208465924222604	0.1553263821707208	0.14840905791311873	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.017397409764567707	1	0	0.0	0.36330078107769165	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
692000	-5719.152640773369	-5720.303512610873	1.1508718375040534	-2896.028587004819	-2824.2749256060542	0.6644150326398748	2.205216821337152	3.054871403899486	0.2238270254070147	2.624600827312853	0.2238270254070147	0.15157214728012783	2.624600827312853	0.15157214728012783	121323	6	0.2238270254070147	2.624600827312853	0.15157214728012783	2.1597935164648945	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.017397409764567707	1	0	0.0	0.36330078107769165	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
693000	-5724.965324226436	-5723.555259435428	-1.4100647910078579	-2894.5529375748433	-2829.0023218605843	0.7276054925357125	-0.3295647106431021	3.9624069935136093	0.22693223114105704	2.624600827312853	0.17462203807774265	0.17462203807774265	2.624600827312853	0.17462203807774265	123323	18	0.22693223114105704	2.624600827312853	0.17462203807774265	0.12336451976009202	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.017397409764567707	1	0	0.0	0.36330078107769165	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
694000	-5719.044016448594	-5721.656379299515	2.612362850920318	-2893.315026436638	-2828.3413528628766	0.6544100743235068	2.2293457802397887	3.1322625114244897	0.20699070862378058	2.586018582752434	0.20699070862378058	0.20699070862378058	2.586018582752434	0.20699070862378058	121121	1	0.20699070862378058	2.586018582752434	0.28997969524363243	0.12336451976009202	0.0528267750279649	0.0528267750279649	0.36330078107769165	0.04296550749771201	1	1	0.04296550749771201	0.36330078107769165	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
695000	-5718.693474305093	-5720.592596511341	1.8991222062479047	-2897.3184179638633	-2823.2741785474777	0.5804388041641766	2.7822147651411315	3.749916475048538	0.20910652532575924	2.581786949348477	0.20910652532575924	0.20910652532575924	2.581786949348477	0.20910652532575924	121121	1	0.20910652532575924	2.581786949348477	0.18463671702636794	0.12336451976009202	0.0528267750279649	0.0528267750279649	0.37433232226906954	0.04296550749771201	1	0	0.0	0.37433232226906954	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
696000	-5717.099794942358	-5719.229284890948	2.129489948590368	-2895.9650354182377	-2823.2642494727106	0.5792220224858244	3.013224249185011	2.8604025287016928	0.22588097276049485	2.5482380544790058	0.22588097276049485	0.22588097276049485	2.5482380544790058	0.22588097276049485	121121	1	0.22588097276049485	2.5482380544790058	0.18463671702636794	0.12336451976009202	0.0528267750279649	0.0528267750279649	0.3707932293791659	0.04296550749771201	1	0	0.0	0.3707932293791659	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
697000	-5718.224419966408	-5719.348840138737	1.1244201723280352	-2898.3901923750796	-2820.958647763657	0.6363315659235473	0.9477492782557837	5.926322164502429	0.22299181374147325	2.53451628246395	0.24249190379457208	0.24249190379457208	2.53451628246395	0.22299181374147325	123321	17	0.22299181374147325	2.53451628246395	0.24249190379457208	0.12336451976009202	0.0528267750279649	0.0528267750279649	0.3747649440672774	0.02873943941047869	1	1	0.02873943941047869	0.3747649440672774	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
698000	-5716.392711914422	-5718.925546446237	2.53283453181475	-2895.6371165307323	-2823.2884299155044	0.630753822945309	2.291180630548094	2.9838988700082774	0.24562010402329865	2.53451628246395	0.2198636135127467	0.2198636135127467	2.53451628246395	0.24562010402329865	123321	17	0.24562010402329865	2.53451628246395	0.2198636135127467	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.3747649440672774	0.007471450670918444	1	1	0.007471450670918444	0.3747649440672774	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
699000	-5718.110853429915	-5723.391737098538	5.280883668623306	-2898.9546687268094	-2824.437068371729	0.5192536816170841	4.862157287709622	4.336389004565104	0.23959775329729147	2.5208044934054126	0.23959775329729147	0.23959775329729147	2.5208044934054126	0.23959775329729147	121121	1	0.23959775329729147	2.5208044934054126	0.15655237147643525	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.3898726231113855	0.020250999461647694	1	1	0.020250999461647694	0.3898726231113855	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
700000	-5719.865828618249	-5722.180860231027	2.3150316127773314	-2896.6982389845275	-2825.4826212464986	0.5373247473751925	3.895575406206359	2.9969676444199704	0.23959775329729147	2.5321645177248286	0.23959775329729147	0.23959775329729147	2.5094444690859965	0.23959775329729147	121131	3	0.23959775329729147	2.5321645177248286	2.5094444690859965	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.37477069243316496	0.002421907399646988	1	1	0.002421907399646988	0.37477069243316496	0	0.3807905346656042	0.3108403548081821	0.0785604639741009	0.22980864655211247
701000	-5726.719457428368	-5727.691660580991	0.9722031526238496	-2905.5060086623985	-2822.185651918592	0.5104694700719902	3.9814929275635365	4.879416454974276	0.24054262394717166	2.389083138116161	0.24054262394717166	0.24054262394717166	2.648746366095143	0.24054262394717166	121131	3	0.24054262394717166	2.389083138116161	2.648746366095143	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.4257988602628853	0.002421907399646988	1	0	0.0	0.4257988602628853	0	0.3601595550202187	0.3108403548081821	0.0785604639741009	0.250439626197498
702000	-5718.538292362201	-5722.606911995144	4.068619632943415	-2900.5406822554314	-2822.0662297397125	0.47719796713363377	4.999251699598428	4.551673540472306	0.2584324550825319	2.483135089834932	0.2584324550825319	0.2584324550825319	2.483135089834932	0.2584324550825319	121121	1	0.2584324550825319	2.483135089834932	2.578167204531145	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.4097354742695439	0.002421907399646988	1	0	0.0	0.4097354742695439	0	0.3601595550202187	0.3108403548081821	0.0785604639741009	0.250439626197498
703000	-5719.41109822149	-5721.593838425784	2.182740204294393	-2900.2040208777994	-2821.3898175479853	0.5781907207357152	3.1030974560679985	3.5799457887137835	0.24988281276454322	2.5002343744709092	0.24988281276454322	0.24988281276454322	2.5002343744709092	0.24988281276454322	121121	1	0.24988281276454322	2.5002343744709092	2.578167204531145	0.23293153949164402	0.0528267750279649	0.0528267750279649	0.4015300486446101	0.002421907399646988	1	0	0.0	0.4015300486446101	0	0.3601595550202187	0.3108403548081821	0.08758590002281655	0.24141419014878235
